"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"HALLMARK_DNA_REPAIR","HALLMARK_DNA_REPAIR","HALLMARK_DNA_REPAIR",137,0.297172941942118,1.29456302159431,0.0359237791560362,0.0780951720783395,0.0427468310323543,3940,"tags=44%, list=31%, signal=30%","PNP/PRIM1/RAD51/POLR2I/RFC3/FEN1/RFC5/NME1/LIG1/COX17/ZWINT/ARL6IP1/CDA/UPF3B/RFC2/CLP1/MPC2/TAF13/CSTF3/POLA2/TMED2/RALA/POLD3/TARBP2/ERCC4/BRF2/SNAPC4/ADRM1/TYMS/DGCR8/POLR2K/AAAS/PCNA/NUDT21/BCAP31/POM121/VPS37B/POLR3C/ALYREF/ITPA/DAD1/POLR2C/HPRT1/SSRP1/POLR2G/SAC3D1/POLA1/ERCC1/SF3A3/SUPT5H/NT5C/GUK1/APRT/AK1/ERCC5/UMPS/DCTN4/SEC61A1/NUDT9/ERCC8"
"HALLMARK_UV_RESPONSE_UP","HALLMARK_UV_RESPONSE_UP","HALLMARK_UV_RESPONSE_UP",127,-0.398841800909745,-1.3687355100401,0.0402298850574713,0.0838122605363985,0.0458761847146602,1158,"tags=17%, list=9%, signal=16%","SOD2/CREG1/BTG2/RRAD/BCL2L11/HSPA2/ASNS/PTPRD/GCH1/JUNB/FOSB/IL6/IGFBP2/IRF1/HLA-F/IL6ST/RASGRP1/NTRK3/ATF3/ICAM1/FOS/CXCL2"
"HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",190,-0.362801947198819,-1.29166325313032,0.050328227571116,0.100656455142232,0.0550961649199585,1432,"tags=22%, list=11%, signal=19%","PCOLCE/SNAI2/PMP22/ABI3BP/DCN/COL6A2/LOXL2/LAMA1/TNFRSF11B/MXRA5/JUN/PDGFRB/BASP1/LAMC2/VEGFA/COL12A1/IGFBP4/LUM/TNC/FBN2/IL15/NNMT/POSTN/SLIT3/IL6/LAMA3/PTX3/SNTB1/IGFBP2/TGFBR3/THBS2/FBLN2/COL3A1/SFRP4/GAS1/CXCL1/CXCL6/FBLN1/VCAM1/COL5A3/ECM2"
"HALLMARK_XENOBIOTIC_METABOLISM","HALLMARK_XENOBIOTIC_METABOLISM","HALLMARK_XENOBIOTIC_METABOLISM",132,-0.376507192774686,-1.29680853322476,0.0660592255125285,0.127036972139478,0.0695360268552931,1625,"tags=18%, list=13%, signal=16%","ALDH2/SLC1A5/CYFIP2/EPHX1/CYB5A/IGFBP1/CYP27A1/CD36/PROS1/ABCC3/IGFBP4/GCH1/SLC6A6/F10/GSTM4/PTGES/PTGDS/CYP2E1/AKR1C3/PDK4/IL1R1/CFB/FBLN1/VTN"
"HALLMARK_ANDROGEN_RESPONSE","HALLMARK_ANDROGEN_RESPONSE","HALLMARK_ANDROGEN_RESPONSE",82,0.322715396702646,1.31927633019661,0.0716704636984137,0.132723080922988,0.0726484232420568,2291,"tags=37%, list=18%, signal=30%","HOMER2/KRT19/DHCR24/INSIG1/UAP1/PMEPA1/SLC26A2/BMPR1B/CCND1/CENPN/CCND3/CDK6/ELL2/PDLIM5/RRP12/STK39/PA2G4/SCD/HMGCR/DNAJB9/ADRM1/GPD1L/ABCC4/LMAN1/IDI1/UBE2I/SMS/ELOVL5/GSR/HMGCS1"
"HALLMARK_ADIPOGENESIS","HALLMARK_ADIPOGENESIS","HALLMARK_ADIPOGENESIS",168,-0.358234405469123,-1.26625816463741,0.0792079207920792,0.133065231535104,0.0728357056823726,3526,"tags=32%, list=28%, signal=23%","COQ9/ECH1/PPM1B/RIOK3/SCP2/MAP4K3/ADCY6/COL4A1/POR/PFKL/NDUFA5/GHITM/MCCC1/PHYH/SCARB1/DRAM2/DGAT1/BCL2L13/DHRS7B/LPCAT3/NDUFB7/IFNGR1/AGPAT3/COQ5/PGM1/CMBL/DDT/DNAJC15/UQCR11/CCNG2/VEGFB/DBT/CAT/ALDOA/PDCD4/ITGA7/ALDH2/SLC1A5/ACADS/STOM/BCL6/SLC27A1/CD36/GPX4/SSPN/PPARG/STAT5A/LAMA4/ENPP2/COL15A1/ABCA1/LEP/C3"
"HALLMARK_P53_PATHWAY","HALLMARK_P53_PATHWAY","HALLMARK_P53_PATHWAY",170,-0.357089046324552,-1.26392331379367,0.0768386388583974,0.133065231535104,0.0728357056823726,1705,"tags=21%, list=13%, signal=19%","NOL8/ISCU/VAMP8/PTPN14/CYFIP2/EPHX1/S100A10/NDRG1/TRIB3/STOM/MKNK2/ABHD4/SLC7A11/BTG2/CTSF/INHBB/ANKRA2/JUN/HSPA4L/RRAD/DRAM1/NUPR1/JAG2/PVT1/IL1A/TPD52L1/TXNIP/CD82/PTPRE/DDIT4/VWA5A/ITGB4/CASP1/ATF3/FOS/FGF13"
"HALLMARK_GLYCOLYSIS","HALLMARK_GLYCOLYSIS","HALLMARK_GLYCOLYSIS",155,0.255006666218632,1.12459169006151,0.0798391389210622,0.133065231535104,0.0728357056823726,1946,"tags=23%, list=15%, signal=19%","SOX9/MET/TGFA/GCLC/SDC1/EXT2/AURKA/GALK2/FUT8/PRPS1/CDK1/TGFBI/CENPA/SLC25A10/KDELR3/SLC25A13/STC1/PKM/PFKP/PSMC4/CD44/DEPDC1/MDH2/FKBP4/POLR3K/MED24/GALE/CLN6/RPE/BPNT1/GMPPB/HSPA5/P4HA2/NT5E/PPIA"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","HALLMARK_ESTROGEN_RESPONSE_EARLY","HALLMARK_ESTROGEN_RESPONSE_EARLY",146,-0.357654919001833,-1.25132727964405,0.102564102564103,0.165425971877585,0.0905489530277306,1522,"tags=22%, list=12%, signal=20%","ADCY9/CISH/GAB2/TGIF2/RARA/KRT8/UGCG/KRT18/ALDH3B1/INHBB/NAV2/RHOBTB3/BCL2/IGFBP4/HES1/FRK/PGR/MUC1/SYNGR1/ASB13/PTGES/TPD52L1/ANXA9/IL6ST/DHRS3/SEMA3B/RASGRP1/DEPTOR/KCNK15/ELOVL2/HR/FOS"
"HALLMARK_HEME_METABOLISM","HALLMARK_HEME_METABOLISM","HALLMARK_HEME_METABOLISM",145,-0.347081374452851,-1.21385604991244,0.141583054626533,0.221223522853958,0.121090770404272,3100,"tags=30%, list=25%, signal=23%","ALAD/BSG/KLF3/TCEA1/RBM38/CROCCP2/PPOX/LPIN2/SLC22A4/LAMP2/SDCBP/UROS/RCL1/TFDP2/TRAK2/CTSB/NFE2L1/ACP5/RHCE/MKRN1/RNF123/CAT/CCDC28A/HEBP1/ALDH6A1/EZH1/NCOA4/DAAM1/ERMAP/BNIP3L/BACH1/BMP2K/SLC7A11/BTG2/GYPC/ANK1/ASNS/MOCOS/MXI1/BCAM/SELENBP1/ABCG2/SLC6A9/C3"
"HALLMARK_PANCREAS_BETA_CELLS","HALLMARK_PANCREAS_BETA_CELLS","HALLMARK_PANCREAS_BETA_CELLS",13,-0.55817502697971,-1.28163909990802,0.177993527508091,0.269687162891046,0.147618236529836,1307,"tags=23%, list=10%, signal=21%","FOXO1/DPP4/PCSK1"
"HALLMARK_NOTCH_SIGNALING","HALLMARK_NOTCH_SIGNALING","HALLMARK_NOTCH_SIGNALING",28,-0.449834080186731,-1.22587315871492,0.196220930232558,0.288560191518468,0.157948736410109,2913,"tags=50%, list=23%, signal=39%","FBXW11/PSENEN/ARRB1/NOTCH3/SAP30/NOTCH1/WNT5A/FZD5/DLL1/TCF7L2/DTX4/JAG1/HES1/WNT2"
"HALLMARK_KRAS_SIGNALING_DN","HALLMARK_KRAS_SIGNALING_DN","HALLMARK_KRAS_SIGNALING_DN",65,-0.367408153758962,-1.16245240138883,0.247776365946633,0.353966237066618,0.193749940289096,2277,"tags=37%, list=18%, signal=30%","NR4A2/MFSD6/PTPRJ/PTGFR/PLAG1/TENM2/MAST3/EPHA5/TGM1/CLSTN3/C5/FGGY/IDUA/CAMK1D/BTG2/DTNB/YPEL1/THNSL2/HSD11B2/MX1/IGFBP2/ATP6V1B1/P2RX6/THRB"
"HALLMARK_UV_RESPONSE_DN","HALLMARK_UV_RESPONSE_DN","HALLMARK_UV_RESPONSE_DN",131,-0.308779294880382,-1.06519505692374,0.364358683314415,0.492376599073534,0.269511401598145,2080,"tags=24%, list=16%, signal=20%","PTGFR/ERBB2/INPP4B/ATXN1/CDKN1B/SFMBT1/MAP2K5/GCNT1/LTBP1/ATRX/SCN8A/CITED2/SLC22A18/SNAI2/PMP22/TFPI/ABCC1/ACVR2A/NFIB/PDGFRB/ADORA2B/CACNA1A/PPARG/SMAD3/IGFBP5/CDON/TGFBR3/DBP/COL3A1/RUNX1/EFEMP1"
