"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GOBP_BASE_EXCISION_REPAIR","GOBP_BASE_EXCISION_REPAIR","GOBP_BASE_EXCISION_REPAIR",45,0.501141661581045,1.41099514889895,0.0625889046941678,0.0974408811143505,0.0448740899868719,1994,"tags=27%, list=15%, signal=23%","POLQ/NEIL3/FEN1/PARP1/POLE/POLD1/LIG1/HMGB1/DNA2/POLL/PARP2/NTHL1"
"GOBP_DOUBLE_STRAND_BREAK_REPAIR_VIA_NONHOMOLOGOUS_END_JOINING","GOBP_DOUBLE_STRAND_BREAK_REPAIR_VIA_NONHOMOLOGOUS_END_JOINING","GOBP_DOUBLE_STRAND_BREAK_REPAIR_VIA_NONHOMOLOGOUS_END_JOINING",61,0.464568859828997,1.37815136351238,0.0639455782312925,0.0974408811143505,0.0448740899868719,3753,"tags=49%, list=29%, signal=35%","PLK1/POLQ/AUNIP/POLM/HMGB2/MAD2L2/HMGB1/USP51/POLL/POLA1/FH/XRCC5/TOP2B/PARP3/PRKDC/TOPBP1/DCLRE1A/NHEJ1/IFFO1/HMGA2/PRPF19/POT1/LIG3/RNF8/WRAP53/NBN/PNKP/NSMCE2/ERCC4/XRCC6"
"REACTOME_SUMOYLATION_OF_DNA_DAMAGE_RESPONSE_AND_REPAIR_PROTEINS","REACTOME_SUMOYLATION_OF_DNA_DAMAGE_RESPONSE_AND_REPAIR_PROTEINS","REACTOME_SUMOYLATION_OF_DNA_DAMAGE_RESPONSE_AND_REPAIR_PROTEINS",72,0.436874429522836,1.3377624786902,0.0832249674902471,0.121054498167632,0.0557487820508832,2523,"tags=31%, list=19%, signal=25%","CBX2/EID3/BLM/BRCA1/PARP1/NUP160/NSMCE4A/XPC/RAD52/NUP35/NUP155/NUP85/CBX8/NUP50/PHC2/SMC6/NUP37/SMC3/NUP93/NUP88/PHC1/AAAS"
"REACTOME_BASE_EXCISION_REPAIR","REACTOME_BASE_EXCISION_REPAIR","REACTOME_BASE_EXCISION_REPAIR",42,0.493773845239475,1.37114875317872,0.0877697841726619,0.122114482327182,0.0562369326506758,3810,"tags=55%, list=29%, signal=39%","NEIL3/POLE2/RFC3/RFC4/FEN1/PARP1/POLE/POLD1/LIG1/PARP2/NTHL1/RFC2/POLE4/POLD3/POT1/ACD/PCNA/NEIL1/LIG3/POLE3/PNKP/RPA2/RFC1"
"GOBP_POSITIVE_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_HOMOLOGOUS_RECOMBINATION","GOBP_POSITIVE_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_HOMOLOGOUS_RECOMBINATION","GOBP_POSITIVE_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_HOMOLOGOUS_RECOMBINATION",37,0.479615879712284,1.30564033880904,0.124269005847953,0.165692007797271,0.0763055299066379,3509,"tags=41%, list=27%, signal=30%","RAD51AP1/SKP2/FANCB/PARP1/RUVBL1/TIMELESS/RUVBL2/ACTL6A/TRRAP/FUS/PRMT1/EP400/RNF8/WRAP53/NBN"
"GOBP_MISMATCH_REPAIR","GOBP_MISMATCH_REPAIR","GOBP_MISMATCH_REPAIR",32,0.415586505676665,1.1110757804094,0.31892697466468,0.40822652757079,0.187999058749706,1546,"tags=25%, list=12%, signal=22%","EXO1/RNASEH2A/MSH5/LIG1/XPC/TREX1/HMGB1/MCM8"
"KEGG_NUCLEOTIDE_EXCISION_REPAIR","KEGG_NUCLEOTIDE_EXCISION_REPAIR","KEGG_NUCLEOTIDE_EXCISION_REPAIR",43,0.382600104053049,1.06836367344554,0.373390557939914,0.459557609772202,0.211638372921409,1320,"tags=19%, list=10%, signal=17%","RPA4/POLE2/RFC3/RFC4/POLE/POLD1/LIG1/XPC"
"WP_NUCLEOTIDE_EXCISION_REPAIR","WP_NUCLEOTIDE_EXCISION_REPAIR","WP_NUCLEOTIDE_EXCISION_REPAIR",43,0.358665544175837,1.00152936252446,0.46065808297568,0.545965135378583,0.2514313123454,3810,"tags=42%, list=29%, signal=30%","POLE2/RFC3/RFC4/POLE/POLD1/LIG1/XPC/GTF2H2C/CUL4B/RFC2/POLE4/POLD3/PCNA/CDK7/POLE3/RPA2/ERCC4/RFC1"
"HALLMARK_DNA_REPAIR","HALLMARK_DNA_REPAIR","HALLMARK_DNA_REPAIR",135,0.30319033239815,0.990750049543164,0.506478209658422,0.578832239609625,0.26656747876759,2903,"tags=24%, list=22%, signal=19%","BCAM/ZWINT/PRIM1/TYMS/RFC3/RFC4/HCLS1/FEN1/RAD51/POLD1/POLA2/LIG1/XPC/RAD52/POLL/POLA1/CDA/UPF3B/TARBP2/SSRP1/SF3A3/GTF2F1/NME1/RFC2/AAAS/DGUOK/ALYREF/CSTF3/PDE4B/POLR1C/POLE4/NME4/POLD3"
"REACTOME_GLOBAL_GENOME_NUCLEOTIDE_EXCISION_REPAIR_GG_NER","REACTOME_GLOBAL_GENOME_NUCLEOTIDE_EXCISION_REPAIR_GG_NER","REACTOME_GLOBAL_GENOME_NUCLEOTIDE_EXCISION_REPAIR_GG_NER",82,0.299210130721851,0.932955906233096,0.565438373570521,0.623931998422644,0.287337104536744,4153,"tags=44%, list=32%, signal=30%","POLE2/RFC3/RFC4/PARP1/POLE/POLD1/LIG1/XPC/INO80D/RUVBL1/PARP2/CUL4B/COPS6/INO80E/RFC2/ACTL6A/POLE4/POLD3/UBE2N/CHD1L/PCNA/LIG3/CDK7/POLE3/COPS7B/RPA2/MCRS1/NFRKB/ERCC4/COPS4/RFC1/INO80/PIAS1/CUL4A/XRCC1/ERCC3"
"REACTOME_TRANSCRIPTION_COUPLED_NUCLEOTIDE_EXCISION_REPAIR_TC_NER","REACTOME_TRANSCRIPTION_COUPLED_NUCLEOTIDE_EXCISION_REPAIR_TC_NER","REACTOME_TRANSCRIPTION_COUPLED_NUCLEOTIDE_EXCISION_REPAIR_TC_NER",73,0.273502531851015,0.840164790650486,0.725515463917526,0.773883161512027,0.356393561222644,4268,"tags=40%, list=33%, signal=27%","POLE2/RFC3/RFC4/POLE/POLD1/LIG1/CUL4B/COPS6/ISY1/RFC2/POLE4/XAB2/POLD3/PRPF19/PCNA/LIG3/POLR2E/CDK7/POLE3/COPS7B/RPA2/ERCC4/COPS4/RFC1/CUL4A/XRCC1/ERCC3/POLD2/POLR2D"
"REACTOME_NUCLEOTIDE_EXCISION_REPAIR","REACTOME_NUCLEOTIDE_EXCISION_REPAIR","REACTOME_NUCLEOTIDE_EXCISION_REPAIR",105,0.23853385925726,0.760262390382015,0.88034188034188,0.896607431340872,0.412911317064875,4268,"tags=40%, list=33%, signal=27%","POLE2/RFC3/RFC4/PARP1/POLE/POLD1/LIG1/XPC/INO80D/RUVBL1/PARP2/CUL4B/COPS6/INO80E/ISY1/RFC2/ACTL6A/POLE4/XAB2/POLD3/UBE2N/PRPF19/CHD1L/PCNA/LIG3/POLR2E/CDK7/POLE3/COPS7B/RPA2/MCRS1/NFRKB/ERCC4/COPS4/RFC1/INO80/PIAS1/CUL4A/XRCC1/ERCC3/POLD2/POLR2D"
"REACTOME_BASE_EXCISION_REPAIR_AP_SITE_FORMATION","REACTOME_BASE_EXCISION_REPAIR_AP_SITE_FORMATION","REACTOME_BASE_EXCISION_REPAIR_AP_SITE_FORMATION",17,0.268222078503891,0.631826229923092,0.896607431340872,0.896607431340872,0.412911317064875,3281,"tags=29%, list=25%, signal=22%","NEIL3/NTHL1/POT1/ACD/NEIL1"
