"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"HALLMARK_INTERFERON_ALPHA_RESPONSE","HALLMARK_INTERFERON_ALPHA_RESPONSE","HALLMARK_INTERFERON_ALPHA_RESPONSE",82,0.385594858066575,1.1954606238113,0.195707070707071,0.396508949140528,0.258774261544345,2580,"tags=37%, list=20%, signal=30%","GBP4/IFITM2/TRIM14/PSMB9/CASP1/PARP9/LPAR6/ISG20/PARP12/MOV10/GMPR/IFIH1/BST2/PSME2/NMI/PARP14/GBP2/SP110/DDX60/PSMB8/PSME1/IRF2/RIPK2/TAP1/IFITM3/TRIM25/IFITM1/UBE2L6/TRIM21/PLSCR1"
"HALLMARK_BILE_ACID_METABOLISM","HALLMARK_BILE_ACID_METABOLISM","HALLMARK_BILE_ACID_METABOLISM",79,0.38629960830328,1.18635562057303,0.209718670076726,0.396508949140528,0.258774261544345,833,"tags=9%, list=6%, signal=8%","ALDH1A1/CYP7B1/ACSL5/AR/LIPE/DIO2/HSD17B6"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","HALLMARK_ESTROGEN_RESPONSE_EARLY","HALLMARK_ESTROGEN_RESPONSE_EARLY",145,0.358653014575224,1.17788100059431,0.191539365452409,0.396508949140528,0.258774261544345,1965,"tags=24%, list=15%, signal=21%","SLC7A2/WWC1/KRT18/MAPT/GFRA1/FKBP5/ZNF185/AR/TUBB2B/TGIF2/RASGRP1/MLPH/SEMA3B/PMAIP1/THSD4/KRT8/RHOBTB3/KRT19/CELSR2/CISH/CLDN7/HR/ELOVL2/SCARB1/TMEM164/CXCL12/IGFBP4/CD44/TGM2/RAPGEFL1/ASB13/SLC26A2/PEX11A/PDZK1/ITPK1"
"HALLMARK_INFLAMMATORY_RESPONSE","HALLMARK_INFLAMMATORY_RESPONSE","HALLMARK_INFLAMMATORY_RESPONSE",114,0.362981192773239,1.16924321367383,0.214114832535885,0.396508949140528,0.258774261544345,698,"tags=13%, list=5%, signal=13%","SLC7A2/SEMA4D/EREG/PDPN/P2RX7/CCL2/ICAM1/IL15RA/LYN/RASGRP1/CD40/FZD5/IL18/KCNJ2/TACR1"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","HALLMARK_INTERFERON_GAMMA_RESPONSE","HALLMARK_INTERFERON_GAMMA_RESPONSE",152,0.354616097366775,1.1670685802298,0.209059233449477,0.396508949140528,0.258774261544345,2580,"tags=33%, list=20%, signal=27%","HLA-G/GBP4/IRF5/CCL2/ICAM1/IFITM2/IL15RA/TRIM14/PSMB9/CASP1/ARID5B/OAS3/CD40/ISG20/VCAM1/PARP12/IFIH1/SOCS3/CD274/SOD2/SECTM1/BST2/LYSMD2/RAPGEF6/PSME2/NMI/PARP14/NAMPT/PTGS2/ISOC1/SP110/NLRC5/MYD88/DDX60/PSMB8/PSME1/IRF2/RIPK2/TAP1/SAMHD1/MT2A/NFKB1/IFITM3/TRIM25/NUP93/UBE2L6/MVP/CASP3/TRIM21/PLSCR1"
"HALLMARK_HEDGEHOG_SIGNALING","HALLMARK_HEDGEHOG_SIGNALING","HALLMARK_HEDGEHOG_SIGNALING",22,-0.383767425547202,-1.12140526035855,0.285714285714286,0.510204081632653,0.33297529538131,697,"tags=32%, list=5%, signal=30%","VLDLR/NRP2/OPHN1/TLE3/NKX6-1/CELSR1/VEGFA"
"HALLMARK_IL6_JAK_STAT3_SIGNALING","HALLMARK_IL6_JAK_STAT3_SIGNALING","HALLMARK_IL6_JAK_STAT3_SIGNALING",56,-0.302221446837343,-1.0783572485261,0.298449612403101,0.514568297246725,0.335823520308389,1820,"tags=27%, list=14%, signal=23%","CSF2RA/CD14/STAT2/ITGB3/LEPR/IFNAR1/IFNGR2/PDGFC/CSF1/TNFRSF1B/HMOX1/STAT1/IL6/CSF2RB/CD36"
"HALLMARK_UNFOLDED_PROTEIN_RESPONSE","HALLMARK_UNFOLDED_PROTEIN_RESPONSE","HALLMARK_UNFOLDED_PROTEIN_RESPONSE",105,-0.263165452539775,-1.04813324476832,0.346153846153846,0.576923076923077,0.376518218623482,3493,"tags=33%, list=27%, signal=25%","CEBPB/SDAD1/PAIP1/HERPUD1/FKBP14/HSP90B1/SEC11A/WIPI1/DNAJC3/DDIT4/KDELR3/DCTN1/HSPA9/SPCS3/SLC30A5/XBP1/DDX10/EDEM1/CXXC1/PDIA5/XPOT/EIF4A2/ASNS/CNOT4/MTHFD2/CEBPG/ERN1/TSPYL2/SLC1A4/PSAT1/SLC7A5/STC2/DNAJB9/VEGFA/IGFBP1"
"HALLMARK_PEROXISOME","HALLMARK_PEROXISOME","HALLMARK_PEROXISOME",79,0.343597261724574,1.05521345064483,0.360613810741688,0.581635178615626,0.379593484991251,483,"tags=4%, list=4%, signal=4%","ALDH1A1/TOP2A/ACSL5"
"HALLMARK_APICAL_SURFACE","HALLMARK_APICAL_SURFACE","HALLMARK_APICAL_SURFACE",29,-0.340950503887825,-1.04377110571242,0.372307692307692,0.581730769230769,0.379655870445344,1521,"tags=38%, list=12%, signal=34%","ADAM10/RTN4RL1/PLAUR/SRPX/TMEM8B/B4GALT1/SHROOM2/APP/EFNA5/MDGA1/PCSK9"
"HALLMARK_ALLOGRAFT_REJECTION","HALLMARK_ALLOGRAFT_REJECTION","HALLMARK_ALLOGRAFT_REJECTION",100,0.331166713197182,1.04825647379472,0.397293972939729,0.601960565060196,0.392858474039286,878,"tags=13%, list=7%, signal=12%","HLA-G/LY75/EREG/TPD52/CCL2/ICAM1/C2/LYN/CD40/IL18/IL27RA/HCLS1/BRCA1"
"HALLMARK_UV_RESPONSE_UP","HALLMARK_UV_RESPONSE_UP","HALLMARK_UV_RESPONSE_UP",129,0.31782806227443,1.02979814235328,0.424821002386635,0.60641627543036,0.395766411333498,1782,"tags=17%, list=14%, signal=15%","NPTX2/IGFBP2/ICAM1/LYN/RASGRP1/CHRNA5/BMP2/CDO1/RFC4/FEN1/ARRB2/PPT1/GAL/CDK2/SOD2/POLG2/AMD1/MAOA/MRPL23/CCND3/CHKA/PARP2"
"HALLMARK_ANDROGEN_RESPONSE","HALLMARK_ANDROGEN_RESPONSE","HALLMARK_ANDROGEN_RESPONSE",83,0.330029031345222,1.0237802580253,0.421185372005044,0.60641627543036,0.395766411333498,1853,"tags=22%, list=14%, signal=19%","MAF/TPD52/AKAP12/FKBP5/HSD17B14/ARID5B/KRT8/KRT19/PTK2B/SRP19/SORD/CENPN/INPP4B/CCND3/DHCR24/TNFAIP8/SLC26A2/ABCC4"
