"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"REACTOME_GLOBAL_GENOME_NUCLEOTIDE_EXCISION_REPAIR_GG_NER","REACTOME_GLOBAL_GENOME_NUCLEOTIDE_EXCISION_REPAIR_GG_NER","REACTOME_GLOBAL_GENOME_NUCLEOTIDE_EXCISION_REPAIR_GG_NER",82,-0.486226674481708,-1.94639898425322,0.00033500837520938,0.00106908993719097,7.03348642888794e-05,2970,"tags=43%, list=23%, signal=33%","RPA2/ERCC3/LIG3/ERCC1/MNAT1/CUL4A/SUMO2/TFPT/MCRS1/UBE2N/SUMO3/COPS3/RAD23A/GTF2H4/COPS6/RUVBL1/INO80E/RFC1/PARP2/POLD2/RPA1/XRCC1/ACTL6A/PCNA/POLD3/POLE3/PARP1/RFC3/POLD1/RFC2/RFC4/POLE2/POLE/RFC5/LIG1"
"REACTOME_NUCLEOTIDE_EXCISION_REPAIR","REACTOME_NUCLEOTIDE_EXCISION_REPAIR","REACTOME_NUCLEOTIDE_EXCISION_REPAIR",105,-0.439205622794987,-1.83255832504422,0.000413052457662123,0.00106908993719097,7.03348642888794e-05,4171,"tags=53%, list=33%, signal=36%","DDB2/ELL/CCNH/ACTB/UBE2V2/POLE4/USP45/NFRKB/COPS8/ZNF830/RBX1/UBA52/USP7/ACTR5/POLR2D/XAB2/GPS1/RPA2/ERCC3/LIG3/ERCC1/POLR2E/MNAT1/CUL4A/SUMO2/POLR2C/TFPT/MCRS1/UBE2N/SUMO3/COPS3/RAD23A/GTF2H4/COPS6/RUVBL1/INO80E/RFC1/PARP2/POLD2/PRPF19/RPA1/POLR2I/XRCC1/ACTL6A/PCNA/POLD3/POLE3/PARP1/RFC3/POLD1/RFC2/RFC4/POLE2/POLE/RFC5/LIG1"
"GOBP_POSITIVE_REGULATION_OF_DNA_REPAIR","GOBP_POSITIVE_REGULATION_OF_DNA_REPAIR","GOBP_POSITIVE_REGULATION_OF_DNA_REPAIR",115,-0.427419408986434,-1.80426691084275,0.000455996352029184,0.00106908993719097,7.03348642888794e-05,4144,"tags=54%, list=33%, signal=37%","DHX9/ING3/ACTB/UBE2V2/NBN/BABAM1/SMARCD1/NFRKB/TMEM161A/BRD7/UCHL5/PHF10/BCL7C/BCL7B/SMARCD2/SMARCB1/SMCHD1/RIF1/ACTR5/DMAP1/MEAF6/CBX8/DPF2/EGFR/PRKDC/KAT5/TFPT/FANCB/MCRS1/UBE2N/SPIRE2/PIAS4/VPS72/UIMC1/RUVBL1/PNKP/SMARCA4/YEATS4/INO80E/FUS/TRIM28/ARID1A/PRMT1/AGER/DPF1/RNF126/SKP2/USP1/SETMAR/ACTL6A/PCNA/RUVBL2/DDX11/WRAP53/MAD2L2/BRCA1/PARP1/HMGB1/FOXM1/TIMELESS/RAD51AP1/DPF3"
"REACTOME_TRANSCRIPTION_COUPLED_NUCLEOTIDE_EXCISION_REPAIR_TC_NER","REACTOME_TRANSCRIPTION_COUPLED_NUCLEOTIDE_EXCISION_REPAIR_TC_NER","REACTOME_TRANSCRIPTION_COUPLED_NUCLEOTIDE_EXCISION_REPAIR_TC_NER",73,-0.449305293299771,-1.76375019720789,0.000306278713629403,0.00106908993719097,7.03348642888794e-05,3801,"tags=49%, list=30%, signal=35%","COPS8/ZNF830/RBX1/UBA52/USP7/POLR2D/XAB2/GPS1/RPA2/ERCC3/LIG3/ERCC1/POLR2E/MNAT1/CUL4A/POLR2C/COPS3/GTF2H4/COPS6/RFC1/POLD2/PRPF19/RPA1/POLR2I/XRCC1/PCNA/POLD3/POLE3/RFC3/POLD1/RFC2/RFC4/POLE2/POLE/RFC5/LIG1"
"HALLMARK_DNA_REPAIR","HALLMARK_DNA_REPAIR","HALLMARK_DNA_REPAIR",137,-0.46514345534812,-2.00984372122609,0.000572409845449342,0.00122114100362526,8.03382239227146e-05,3111,"tags=40%, list=25%, signal=31%","TAF6/CLP1/GTF2A2/RPA2/RALA/TMED2/ERCC3/ITPA/ERCC1/POLR2E/RAE1/GTF2B/SNAPC5/POLR2C/SF3A3/SNAPC4/GTF3C5/POLR3C/TAF1C/DGCR8/COX17/GTF2F1/NUDT21/UPF3B/STX3/CANT1/NT5C/DUT/ADRM1/BCAM/AAAS/POLA1/UMPS/POLR2I/PCNA/POLD3/CDA/NME1/SSRP1/ALYREF/ARL6IP1/SAC3D1/HPRT1/RFC3/POLD1/POLA2/RAD51/RFC2/RFC4/RFC5/LIG1/PRIM1/TYMS/FEN1/ZWINT"
"GOBP_RECOMBINATIONAL_REPAIR","GOBP_RECOMBINATIONAL_REPAIR","GOBP_RECOMBINATIONAL_REPAIR",157,-0.587913527744079,-2.59463435648815,0.000672947510094213,0.00126672472488322,8.33371529528437e-05,2092,"tags=42%, list=16%, signal=36%","PIAS4/C1QBP/PPP4C/VPS72/SMC6/CSNK2A1/MUS81/MCM9/RUVBL1/SENP3/NSMCE4A/TOP3A/YEATS4/XRCC6/MMS22L/FUS/NUCKS1/PRMT1/RNF126/FANCM/RPA1/SKP2/TOPBP1/RMI1/BLM/BRCA2/DMC1/SFPQ/PARPBP/RNF138/ACTL6A/RUVBL2/POLQ/RAD54B/WRAP53/MAD2L2/RTEL1/BRCA1/MCM6/FIGNL1/PARP1/MCM2/CDC7/RFWD3/MCM8/GINS4/TIMELESS/AUNIP/RAD51/RAD51AP1/RAD51D/XRCC2/MCM4/PLK1/RECQL4/GINS2/MCM3/MCM7/RMI2/MCM5/TONSL/XRCC3/FEN1/UHRF1/RAD54L/CDC45"
"GOBP_POSITIVE_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR","GOBP_POSITIVE_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR","GOBP_POSITIVE_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR",81,-0.43893611775299,-1.7513815080303,0.00066711140760507,0.00126672472488322,8.33371529528437e-05,4123,"tags=56%, list=32%, signal=38%","ING3/ACTB/UBE2V2/NBN/SMARCD1/BRD7/PHF10/BCL7C/BCL7B/SMARCD2/SMARCB1/SMCHD1/RIF1/DMAP1/MEAF6/DPF2/PRKDC/KAT5/FANCB/UBE2N/SPIRE2/PIAS4/VPS72/RUVBL1/PNKP/SMARCA4/YEATS4/FUS/ARID1A/PRMT1/AGER/DPF1/RNF126/SKP2/SETMAR/ACTL6A/RUVBL2/DDX11/WRAP53/MAD2L2/PARP1/FOXM1/TIMELESS/RAD51AP1/DPF3"
"GOBP_REGULATION_OF_DNA_REPAIR","GOBP_REGULATION_OF_DNA_REPAIR","GOBP_REGULATION_OF_DNA_REPAIR",193,-0.407533996874808,-1.8493413977761,0.000906618313689937,0.00161176589100433,0.000106037229671338,3886,"tags=49%, list=31%, signal=34%","CHEK1/TAF4/SMARCD1/TWIST1/NFRKB/SIRT7/TMEM161A/BRD7/UCHL5/PHF10/NUDT16L1/MAGEF1/BCL7C/BCL7B/SMARCD2/SMARCB1/SMCHD1/RIF1/TERF2/ACTR5/DMAP1/TADA1/KAT7/TAF6/MEAF6/SF3B5/RPA2/CBX8/ENY2/TAF5L/KDM1A/DPF2/BARD1/CUL4A/EGFR/PRKDC/KAT5/ATRIP/TFPT/FANCB/MCRS1/UBE2N/OGG1/SF3B3/SPIRE2/PIAS4/C1QBP/PPP4C/VPS72/UIMC1/CSNK2A1/KAT2A/RUVBL1/SENP3/PNKP/SMARCA4/YEATS4/INO80E/FUS/TRIM28/ARID1A/TAF5/PRMT1/AGER/TAF6L/HMGA2/DPF1/RNF126/SKP2/USP1/XRCC1/PARPBP/SETMAR/ACTL6A/PCNA/RUVBL2/POLQ/DDX11/WRAP53/MAD2L2/RTEL1/BRCA1/FIGNL1/PARP1/HMGB1/FOXM1/TIMELESS/AUNIP/RAD51/RAD51AP1/SUV39H1/PLK1/DPF3/RMI2"
"KAUFFMANN_DNA_REPAIR_GENES","KAUFFMANN_DNA_REPAIR_GENES","KAUFFMANN_DNA_REPAIR_GENES",210,-0.529289747167731,-2.4284663878137,0.0010515247108307,0.00177098898666224,0.000116512433333042,1989,"tags=41%, list=16%, signal=35%","TREX1/GTF2H4/SUPT16H/N4BP2/MUS81/ALKBH3/MAD1L1/PNKP/NTHL1/TOP3A/XRCC6/APEX1/MBD3/MUTYH/DUT/UNG/RFC1/PARP2/DCLRE1A/SMC2/POLD2/BRIP1/MSH6/FANCF/RAD9A/POLA1/FANCM/RPA1/NEIL3/TOPBP1/BLM/XRCC1/TOP3B/BRCA2/SMC4/DMC1/PCNA/NEIL1/SMC1A/POLD3/RUVBL2/RRM1/HMGB2/POLE3/POLQ/PTTG1/FANCE/RAD54B/FANCC/SSRP1/MAD2L2/FANCA/BRCA1/MSH5/DCLRE1B/PARP1/HMGB1/FANCG/TDP1/RFC3/EXO1/FANCD2/POLD1/POLA2/RAD18/TOP2A/RAD51/RFC2/RFC4/RAD51AP1/POLE2/RAD51D/XRCC2/POLE/RFC5/RECQL4/CHAF1A/LIG1/XRCC3/NUDT1/FEN1/RRM2/MAD2L1/EME1/CHAF1B/RAD54L"
"REACTOME_SUMOYLATION_OF_DNA_DAMAGE_RESPONSE_AND_REPAIR_PROTEINS","REACTOME_SUMOYLATION_OF_DNA_DAMAGE_RESPONSE_AND_REPAIR_PROTEINS","REACTOME_SUMOYLATION_OF_DNA_DAMAGE_RESPONSE_AND_REPAIR_PROTEINS",71,-0.438505448124542,-1.70821621513839,0.00121396054628225,0.00194233687405159,0.000127785320661289,3340,"tags=51%, list=26%, signal=38%","NUP88/SMC3/SEC13/SCMH1/NUP37/RING1/CBX8/NUP98/RAD21/MDC1/RAE1/SUMO2/POM121C/SUMO3/PCGF2/EID3/PIAS4/NUP43/SMC6/NUP107/NUP50/NUP153/NSMCE4A/NUP35/NUP205/NUP155/AAAS/NUP93/RPA1/BLM/NUP188/SMC1A/NUP85/BRCA1/PARP1/CBX2"
