"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
"ALDH1A3",15.1974325445553,3.08779553847897,0.898515293452591,3.4365531237804,0.000589166800279318,0.00163023651766059,"ALDH1A3"
"ZNF883",33.3425926066834,3.0865662431774,0.546015327146784,5.65289304112822,1.57769491005389e-08,9.23309251241449e-08,"ZNF883"
"A2M",15.0777336775735,3.08217561657952,1.10078205934649,2.79998714587459,0.00511046415693256,0.0114563470466138,"A2M"
"DENND2C",51.3530042781275,3.08039984668318,0.506307976352434,6.08404368596982,1.17188651155597e-09,7.99437348864177e-09,"DENND2C"
"STARD5",172.236104195378,3.07993410469675,0.425354215369906,7.24086888857634,4.4581923377694e-13,4.40818733682444e-12,"STARD5"
"PIEZO2",26.9913024253656,3.07832942816683,1.21232715260799,2.53919036750488,0.0111109347172857,0.0230085493450757,"PIEZO2"
"NALCN",44.856285100911,3.06239839181739,0.784511353269884,3.90357434478564,9.47824171382373e-05,0.000308739603886665,"NALCN"
"ADAMTS12",887.823254261989,3.05556114992372,0.537166086945897,5.68829869230272,1.2831125060368e-08,7.59073835093035e-08,"ADAMTS12"
"SRGN",1565.02546747845,3.0537920005291,1.62651376247467,1.87750763072726,0.0604485524809763,0.100637715115954,"SRGN"
"PCDHGA6",17.8039827335212,3.0515435930783,0.752843764399066,4.05335573910757,5.04881385375959e-05,0.000172586160080182,"PCDHGA6"
"TMEM45A",659.449399359328,3.04918783104145,0.347725127425453,8.76896028083316,1.80323633369422e-18,2.80408850002288e-17,"TMEM45A"
"ADAMTS10",55.9999916016781,3.04270418571471,0.574860741028702,5.29294134831656,1.20364532513869e-07,6.20331284349179e-07,"ADAMTS10"
"JHDM1D",44.0604464897786,3.04063314926242,0.567394764166674,5.35893762383966,8.37127490345094e-08,4.40485999333328e-07,"JHDM1D"
"LOC284751",5.87410624413145,3.03940055450078,1.26824312697027,2.39654407728718,0.0165505027698567,0.0326626507446107,"LOC284751"
"ADAMTS9",14.6470997772903,3.03722547991875,0.861282045844743,3.52640054970593,0.000421249339262528,0.00120518358356728,"ADAMTS9"
"GRASP",59.1039727973271,3.03536107988092,0.87529424857616,3.46781791930947,0.000524702679245798,0.00146907361637193,"GRASP"
"TTC3",649.690820624214,3.03246885247386,0.229980795788432,13.1857481494391,1.05997191001048e-39,5.20342289000441e-38,"TTC3"
"BMPR1B",8.79951422644872,3.02893279306534,1.1194631533591,2.70570119612836,0.00681603452075862,0.0148156138445661,"BMPR1B"
"STXBP5-AS1",11.6620546386775,3.02333008525029,1.01123249971257,2.98974774456877,0.00279207923426394,0.00668795404793646,"STXBP5-AS1"
"ENPP4",23.2243846675617,3.01779442528247,1.11920628495355,2.69637015611267,0.0070099721061368,0.0151975806762419,"ENPP4"
"IGFBP7",4112.92780834457,3.00761099375162,1.10151849326621,2.73042260492012,0.00632531832265057,0.0138621034248844,"IGFBP7"
"HECW2",85.3624879155859,2.99139915907403,0.63548875029474,4.70724172172461,2.51091106298469e-06,1.07055806152733e-05,"HECW2"
"C15orf59",118.859376212182,2.98231023278601,0.322930903468251,9.23513420597486,2.57962427461414e-20,4.50372896368477e-19,"C15orf59"
"ZNF665",31.0764653845788,2.9780630674677,0.573365988162036,5.19400021793075,2.05822898673775e-07,1.02404254594528e-06,"ZNF665"
"SNORA65",228.695892250485,2.97763292135419,0.26004640811552,11.4503905011887,2.34088585282091e-30,7.16459880332814e-29,"SNORA65"
"EXPH5",8.45043564878247,2.97140983334606,1.05389578290547,2.81945319598322,0.00481055459001793,0.0108717317851317,"EXPH5"
"RUNX3",67.2669323074787,2.96601874479856,0.650574690613811,4.55907490345212,5.13794450174455e-06,2.08549900365883e-05,"RUNX3"
"RUNX1",69.9599136839519,2.9653849792473,0.426614869153932,6.95096489517181,3.62796150507757e-12,3.23938744042050e-11,"RUNX1"
"COL8A1",1349.3132775935,2.96380372197389,0.45445207024028,6.52170804372583,6.95112197369131e-11,5.42144204776747e-10,"COL8A1"
"ZCWPW2",44.4563139094626,2.95918373151549,0.775402223887439,3.81632092397127,0.000135456302182993,0.000427652456677604,"ZCWPW2"
"BST1",256.982872574557,2.95802644017594,1.20773874763164,2.44922707495854,0.0143163160969376,0.028812161559721,"BST1"
"KLHL24",69.6658342389153,2.9578567915853,0.423437590769886,6.98534295504417,2.84160966248882e-12,2.56646967929546e-11,"KLHL24"
"CYP11A1",8.41129719266448,2.95351962143318,1.23278126315876,2.3958180657819,0.0165833193129192,0.0327222558573649,"CYP11A1"
"ASNS",380.289427320284,2.95331922564255,0.193068487215161,15.2967440116278,8.0378444806467e-53,6.32815957287644e-51,"ASNS"
"DISC1",27.5096611533097,2.95267166899536,0.857122820026822,3.44486414316091,0.000571346479198321,0.00158618656611324,"DISC1"
"SIK1",199.984793699798,2.95191718389227,0.310210967825649,9.51583757525738,1.80254885732155e-21,3.42922592643635e-20,"SIK1"
"FSCN2",83.3959775945933,2.94795724833176,0.416120039216169,7.08439145080522,1.39656628953981e-12,1.30757044221835e-11,"FSCN2"
"THNSL2",16.6447750602726,2.94365147745784,0.770580871535256,3.8200422385169,0.000133428822581802,0.000421889871452133,"THNSL2"
"LRRK2",21.9485453847474,2.94076215597458,0.732098781758219,4.01689256866676,5.89705908021619e-05,0.000199171570664775,"LRRK2"
"ANKRD6",16.7231933124746,2.93745576264722,1.69692496990405,1.73104634249876,0.0834434993196348,0.133012316883126,"ANKRD6"
"EBF1",118.273220899213,2.93529147715545,0.484907833794314,6.05329770440568,1.41910253632217e-09,9.5867919857965e-09,"EBF1"
"PPAP2A",378.840075081526,2.93258793513338,0.370413453327374,7.91706648014627,2.4317973957721e-15,2.92423052836456e-14,"PPAP2A"
"OR56A5",2.72857149260305,2.9283824871121,1.86424391921976,1.57081509394849,0.116225605002194,0.176267521615878,"OR56A5"
"PLSCR4",520.044283201177,2.92445490982435,0.236924454275044,12.343406757115,5.28705092474771e-35,2.10774851834369e-33,"PLSCR4"
"SPINT2",97.9164527601567,2.92270515560996,1.40569304414515,2.07919159007247,0.0375997443360172,0.0668855477615835,"SPINT2"
"CYS1",45.8859522552189,2.91453645454453,0.837792559341706,3.47882828755918,0.000503611170760639,0.00141667519900712,"CYS1"
"ALDH6A1",16.1787253376112,2.91067755189186,0.819554075188602,3.55153813520119,0.000382986488359476,0.00110644469450356,"ALDH6A1"
"NTF3",291.170833904016,2.90622183051548,0.204930510660968,14.1814989927169,1.19271333768858e-45,7.61754365366617e-44,"NTF3"
"BACE2",362.621772026848,2.90197574767349,0.221707179341861,13.0892276753871,3.79446406926449e-39,1.81294279462034e-37,"BACE2"
"SLC7A7",10.6426661428115,2.90043163911519,0.960188457175768,3.02068996709908,0.00252199449185162,0.00610408488959755,"SLC7A7"
"PPP1R36",5.37144783218574,2.89065920154323,1.2895292970854,2.24163902912227,0.0249847113711756,0.0468826205498812,"PPP1R36"
"FAT4",201.727690708224,2.88681529544664,0.482513029365426,5.98287532099023,2.19232582554332e-09,1.449737701223e-08,"FAT4"
"GALNTL2",190.703454964088,2.87976843002205,0.578591804501875,4.97720224796706,6.45099071578368e-07,2.97325117010973e-06,"GALNTL2"
"FGF11",18.5839504813291,2.8740294166293,1.17457981311484,2.44685749281502,0.0144107805127613,0.0289663681212533,"FGF11"
"SNORA70B",5.24510097708272,2.87391899525892,1.34864835505539,2.13096244435109,0.0330922362673048,0.0599665045735555,"SNORA70B"
"PCDHGA7",89.6276623026473,2.8727549890562,0.591883497420765,4.85358183084124,1.21251275094788e-06,5.4034299097065e-06,"PCDHGA7"
"DYNC2H1",129.194844192845,2.87153579323488,0.307841239024859,9.32797633718919,1.07911497992957e-20,1.94925848755531e-19,"DYNC2H1"
"PTPN22",10.4469154809731,2.86908490088341,1.33173773016455,2.15439184149938,0.0312094558447287,0.0569089538622453,"PTPN22"
"PCDHB2",110.101309234673,2.86328711251291,0.483233932937548,5.92526086714808,3.11802014800587e-09,2.0254995439926e-08,"PCDHB2"
"TMEM229B",10.4840725295216,2.8628105536941,0.920656322735224,3.10953227930791,0.00187383808407445,0.00469227948318544,"TMEM229B"
"NEK11",59.9440703047176,2.85849397533435,0.427274011847383,6.69007216932111,2.23060563696987e-11,1.82859995832278e-10,"NEK11"
"TMEM59L",104.627994888787,2.85290689915878,0.589255717103898,4.84154301154749,1.28834781140134e-06,5.72304396846062e-06,"TMEM59L"
"LOC653653",5.26667629778539,2.85240004405536,1.50055551554542,1.9008960445016,0.0573156303078958,0.0961630614318164,"LOC653653"
"LOC100132891",69.9107082255869,2.84927377122749,0.637416425017388,4.47003506561628,7.82067741893011e-06,3.06641689910173e-05,"LOC100132891"
"ITGB5",2354.15858467132,2.84071678435013,0.220466060328146,12.8850526023006,5.46382383440587e-38,2.46917497325244e-36,"ITGB5"
"ANKRD1",94.9925021345961,2.83447867059487,1.80816699379179,1.56759783821232,0.116975016951042,0.177232299950755,"ANKRD1"
"LOC100128054",23.157871032935,2.83414570981014,0.890625993140111,3.18219514323593,0.00146163300383266,0.00374166092882971,"LOC100128054"
"TIAM1",59.2819385384441,2.83079313147058,1.92392910825068,1.47136041516855,0.141193672695888,0.207887837544945,"TIAM1"
"CCDC80",294.870574757602,2.83068110957963,0.241225601847867,11.734579944648,8.4746008903414e-32,2.78438461798671e-30,"CCDC80"
"RHOJ",136.040746816217,2.82965225728455,0.328597748801822,8.61129532263203,7.22396247836215e-18,1.07526233417524e-16,"RHOJ"
"DAB2",5602.96344406641,2.82928940150594,0.188768204284745,14.9881671663208,8.77412344881565e-51,6.49908149895115e-49,"DAB2"
"TIMP3",36511.1524253079,2.81879687903212,0.489960565030987,5.75310969945888,8.76165891797261e-09,5.30103655559116e-08,"TIMP3"
"PCDHGB1",5.12183074337659,2.81375753233228,1.38686501333626,2.02886186130219,0.0424723623069616,0.0743149446219154,"PCDHGB1"
"PPFIA4",99.097538719442,2.80973952290677,0.434217264793922,6.47081484482258,9.74758189981297e-11,7.49510013647781e-10,"PPFIA4"
"COL11A2",5.08325289165783,2.8069753641351,1.41160048246612,1.98850552900861,0.046755808126613,0.0807072815952761,"COL11A2"
"PPP2R5C",222.800381943398,2.80677021562924,0.253647896072153,11.0656159940346,1.84192936511628e-28,5.13524984243333e-27,"PPP2R5C"
"TGFA",35.5216668439471,2.80612440087026,1.05009493504239,2.67225781901042,0.00753427369925865,0.0162135186809902,"TGFA"
"CAPN3",15.1610334796423,2.80400859556696,0.795155250399197,3.52636619598405,0.000421303991187922,0.00120518358356728,"CAPN3"
"MACROD2",12.563291834511,2.79939880037545,0.974569720689953,2.87244590196543,0.0040730780870487,0.00939502330821369,"MACROD2"
"KCNQ1OT1",200.830851815306,2.79861118231023,0.262499003819902,10.661416392385,1.5423047821641e-26,3.93209190695116e-25,"KCNQ1OT1"
"SNORA38",157.145663535628,2.79730789960263,0.464031541609421,6.02827103067306,1.65722969741283e-09,1.10742025422146e-08,"SNORA38"
"C1S",1511.70745398029,2.79712490786104,0.229242018024889,12.2016239952894,3.04685855089273e-34,1.13852463701717e-32,"C1S"
"AXIN2",37.4377947362279,2.79090229221992,1.02672351027205,2.71826082124136,0.00656260835757719,0.0143219545711561,"AXIN2"
"HTRA1",2019.31763447514,2.78974156095341,0.481892695428887,5.78913436002703,7.07500882925076e-09,4.33716750854853e-08,"HTRA1"
"CAPS2",7.54068208224585,2.78746070896535,1.09456082667163,2.54664760609196,0.0108763203234962,0.022582480976866,"CAPS2"
"WNT9A",14.976853439547,2.78364203900477,0.836335922860209,3.32837794350016,0.000873532728432612,0.00234201813975572,"WNT9A"
"VWCE",9.9322502363166,2.77605580607565,0.939095273845192,2.95609602496336,0.00311560074828477,0.00737958186698747,"VWCE"
"PPFIBP2",104.011878491277,2.77410990302282,0.322670719813953,8.59734005187186,8.15849714654092e-18,1.20009479765452e-16,"PPFIBP2"
"SNORA47",4.95360942537269,2.77182834953347,1.3028445293478,2.12752042710809,0.0333768659089733,0.0603773999203075,"SNORA47"
"CREBRF",298.004668873507,2.76966468357186,0.223281652600691,12.4043541030441,2.47500465765489e-35,9.93016291811662e-34,"CREBRF"
"PDK4",4.96896873617796,2.76815818132564,1.42551962845088,1.94185904289078,0.0521541668239972,0.0886203149589788,"PDK4"
"GRIA3",317.997740633368,2.76522692052298,0.279137534415973,9.90632422941092,3.9075866084525e-23,8.36156737856554e-22,"GRIA3"
"GVINP1",4.93863296635382,2.76143548402666,1.35714534113448,2.03473821139767,0.0418772211770829,0.0734303200300776,"GVINP1"
"CFD",31.9598705011323,2.75851384557887,0.552463470180216,4.99311537227798,5.94130414874079e-07,2.75762867385752e-06,"CFD"
"KRTAP1-5",2047.17469490933,2.75490603531276,0.321324937104426,8.57358305314926,1.00314128754136e-17,1.46869270613365e-16,"KRTAP1-5"
"MYO1D",443.558621908696,2.74911112288223,0.195669904415632,14.049739182387,7.73182622126506e-45,4.74446081557823e-43,"MYO1D"
"ZFPM2",140.989480744983,2.7484241562959,0.570011491717327,4.82169955559223,1.42340224884686e-06,6.28506149949383e-06,"ZFPM2"
"ANKRD42",141.064118664441,2.74773653783379,0.36100243616985,7.6114071887897,2.71127564770158e-14,2.99556474474214e-13,"ANKRD42"
"LOC100303749",4.87384543642285,2.74602095819936,1.33311943282019,2.05984617026413,0.0394132491409848,0.0696532412471716,"LOC100303749"
"DGKI",67.8026531702188,2.74378456176389,0.380582677832817,7.20943101611467,5.61861527010202e-13,5.47344949036086e-12,"DGKI"
"FBN1",13402.0178352635,2.74246149400496,0.126434330616475,21.6907977495758,2.50603655927798e-104,4.97945486492727e-102,"FBN1"
"ANKRD16",4.78382463381131,2.7397739569951,1.41353155752169,1.93824746424387,0.0525930385129828,0.0892449039047741,"ANKRD16"
"C7orf60",179.107506445612,2.73974762373945,0.280974542212665,9.75087494462677,1.82885164923656e-22,3.75920606652599e-21,"C7orf60"
"ZNF578",21.8746909523492,2.73813970699147,0.81315196273506,3.36731611368391,0.000759036277754137,0.00206108809651329,"ZNF578"
"LOXL4",615.530490473588,2.73364092374551,1.15245180582518,2.37202190141753,0.0176910420244097,0.0346133891937418,"LOXL4"
"TTC18",12.1080298102782,2.73274124067771,0.980762014336791,2.78634490399349,0.00533061202511639,0.0118882240032794,"TTC18"
"SNORA9",858.609334496298,2.73086877777981,0.225781690121006,12.0951737774494,1.12004999200334e-33,4.07580982555169e-32,"SNORA9"
"TSPAN18",43.3897016440419,2.72711959178255,0.52452932657521,5.19917467644494,2.00175345600183e-07,9.97132899412293e-07,"TSPAN18"
"INHBA",1698.50069160218,2.72596865160983,1.03204408668422,2.64132965517772,0.00825813233054159,0.01762579718904,"INHBA"
"GPRC5B",74.0068192261294,2.72208794014784,0.949618921416661,2.86650558319433,0.00415030838502087,0.00955515728671124,"GPRC5B"
"SLIT3",2386.1168457447,2.72044477049914,0.373571248246552,7.28226485113138,3.28261804619118e-13,3.29261319729336e-12,"SLIT3"
"SYNE1",358.023630481722,2.71807090450427,0.438298953056482,6.20140861745111,5.59600101571647e-10,3.96438826908539e-09,"SYNE1"
"SPOCK1",6567.23086125788,2.71110585092697,0.917719161129533,2.95417810345174,0.00313503019196609,0.00741858373214207,"SPOCK1"
"KLF4",318.48227413142,2.709863516362,0.221703921750318,12.2228939162107,2.34582749927895e-34,8.8449001915584e-33,"KLF4"
"COX7A1",102.052832132879,2.70783907605632,0.679701580178869,3.98386461797504,6.78035091148138e-05,0.000226699873691036,"COX7A1"
"DAAM2",497.669907834265,2.70777960203865,0.549726978108428,4.9256807649425,8.40671519720556e-07,3.81563672366277e-06,"DAAM2"
"CERCAM",1063.91578417338,2.70770077387469,0.173567828694752,15.6002457035781,7.25145008702944e-55,5.81882385829708e-53,"CERCAM"
"PLOD2",3476.38712261142,2.70680893484114,0.247541826538042,10.9347538260374,7.86190670763201e-28,2.13020234125839e-26,"PLOD2"
"AKR1C1",96.9654299862417,2.7058803077872,0.523986962136668,5.16402220534915,2.41699005288407e-07,1.19305526348592e-06,"AKR1C1"
"HOXA1",21.2620386975337,2.70221877370436,0.643299885433884,4.2005584563128,2.66257409259989e-05,9.56113094984664e-05,"HOXA1"
"TSC22D3",229.335989957302,2.6998863111621,0.348051349920643,7.7571493740153,8.68596034776795e-15,9.96616421937297e-14,"TSC22D3"
"SLC8A1-AS1",11.7985113474032,2.69896295572294,0.831382448914614,3.24635546401838,0.00116892786705245,0.00304656236513899,"SLC8A1-AS1"
"CXorf23",18.7829658779451,2.69531056766651,0.780093469692524,3.45511233253737,0.000550063593564632,0.00153151602852359,"CXorf23"
"TPD52L1",70.4769402449312,2.69402555329574,0.42739408810179,6.30337580302263,2.91231594393273e-10,2.12078946981675e-09,"TPD52L1"
"MAN2A1",850.314128595602,2.69367557482975,0.295309082502276,9.12154665886035,7.40597368928745e-20,1.24775206786676e-18,"MAN2A1"
"ARSB",874.821667335115,2.69121596012976,0.237008230207953,11.3549472850308,7.00821513986205e-30,2.11394788242875e-28,"ARSB"
"CCDC148",13.9118437125437,2.68050654329915,0.847852425202953,3.16152488760943,0.00156945406179379,0.00398912201939791,"CCDC148"
"C10orf10",83.594718162862,2.67848566475742,0.33424473648855,8.01354628017956,1.11447300259793e-15,1.38953914805985e-14,"C10orf10"
"C7orf69",9.34906566025903,2.67665059805629,1.290765432989,2.0736925003159,0.0381078781850227,0.0676548601787142,"C7orf69"
"KDM3A",148.493742889303,2.67365361025247,0.286748922610262,9.32402321136669,1.12010535176351e-20,2.01747896307562e-19,"KDM3A"
"FUCA1",150.115941611458,2.66931717075128,0.334657613956786,7.97626308031935,1.50830273248624e-15,1.85653231123527e-14,"FUCA1"
"RXFP4",6.88947581583224,2.66922564856188,1.12455416997252,2.3735856571739,0.0176163064675371,0.0344995188298858,"RXFP4"
"KIAA1107",55.4189277680431,2.66768585504453,0.474666263317567,5.62012947033432,1.90814409231208e-08,1.10532844736523e-07,"KIAA1107"
"PCED1B",23.0341427040161,2.66652665466554,0.617628608271201,4.3173626010126,1.57904640665077e-05,5.87763988059899e-05,"PCED1B"
"IGJ",15.9624500768277,2.66301510891075,1.09038431532971,2.4422720241583,0.0145951445326565,0.0292885571112207,"IGJ"
"TCEB3CL",6.84044531713384,2.65877093566306,1.22308220535165,2.17382848350625,0.0297180185603766,0.0546110035729292,"TCEB3CL"
"PTPRE",6.91408340985062,2.65396647949885,1.16203329765005,2.2838988218891,0.0223774778955966,0.0426039951782628,"PTPRE"
"TRIM47",13.7224335521596,2.65315085524375,0.852626452393854,3.11173884858334,0.00185988950247086,0.00465921488731845,"TRIM47"
"IRS2",772.909228631843,2.64807737535842,0.473742054950668,5.58970297799332,2.27458344632319e-08,1.29690398033123e-07,"IRS2"
"P4HA1",1692.66031925679,2.64806991793117,0.309028930264072,8.56900328285878,1.04384560286645e-17,1.52294396931028e-16,"P4HA1"
"SPTBN4",4.59316201494739,2.64541515863789,1.38492447803882,1.91015120361224,0.056113747859768,0.094425580818467,"SPTBN4"
"FGF7",3025.31581429751,2.64493495236087,0.191769198956335,13.7922824246823,2.83641717465907e-43,1.66696104189588e-41,"FGF7"
"EFCAB13",4.57860944560662,2.63935005914095,1.33747129639927,1.97338818877578,0.048451352251906,0.0832551856539957,"EFCAB13"
"SH3YL1",118.370451147157,2.63800815672302,0.393252019460949,6.70818718321924,1.97057058898609e-11,1.62180161952189e-10,"SH3YL1"
"MAN1A1",185.721808665062,2.63800814995031,0.23718914381039,11.121959915919,9.80930719811126e-29,2.78441967133689e-27,"MAN1A1"
"FTH1",61549.874780819,2.63226428062419,0.232582183874265,11.3175662760446,1.0741253727243e-29,3.20140509899113e-28,"FTH1"
"SCARNA10",350.522789409057,2.63215202599061,0.347143295312482,7.58232136853247,3.39426241492464e-14,3.70439205841558e-13,"SCARNA10"
"BEST1",33.9685589785855,2.63065797454229,0.782551307378095,3.36164280826032,0.000774802797043761,0.00209980112868452,"BEST1"
"WNT2",186.766772257796,2.63042303355462,1.27663723917797,2.06043107065274,0.0393573491240727,0.0695869062620258,"WNT2"
"CLEC2D",15.8361432059215,2.6250679520883,0.968858509844405,2.70944407817595,0.00673960654953183,0.0146622166817934,"CLEC2D"
"PTPRG",469.114144204385,2.62386315502679,0.160685641552127,16.3291699848341,6.12114476061213e-60,5.47317786523876e-58,"PTPRG"
"DGAT2",29.2697764506009,2.62297276427848,0.895369000333765,2.92948802482632,0.00339520895190172,0.00796350490161246,"DGAT2"
"PAPPA",1102.76510134747,2.62142652223286,0.238398321141426,10.9959940560057,3.99487186658869e-28,1.09426271391591e-26,"PAPPA"
"CLDN11",1105.89579733116,2.62041868258125,0.162625252089313,16.1132336393989,2.0596557166115e-58,1.77812208693398e-56,"CLDN11"
"CES4A",38.1017725025548,2.61999555862895,0.487008515734822,5.37977360555138,7.45795676657879e-08,3.95085496419946e-07,"CES4A"
"TXNIP",411.529409552198,2.61910967315153,0.202978175550114,12.9034053343577,4.30638088831437e-38,1.96741883065399e-36,"TXNIP"
"SNORA79",13.4420407359266,2.61699470246359,0.774599365938876,3.37851387122114,0.000728787556721103,0.00198627533965486,"SNORA79"
"PARD3B",194.876808188864,2.61667680391533,0.298443763128843,8.76773827163435,1.82290972280845e-18,2.82415642451933e-17,"PARD3B"
"MMP2",21379.1925130184,2.61400716714061,0.202734367118554,12.893754543412,4.88084723792842e-38,2.22176166270502e-36,"MMP2"
"FAM45A",921.62468911776,2.60935941422393,0.204979957991248,12.7298270513615,4.03732488846038e-37,1.73079564910093e-35,"FAM45A"
"POLR2J2",26.6539724152568,2.60533719524242,1.46787951477201,1.77489853153723,0.0759146428159983,0.122809446726631,"POLR2J2"
"RNF128",6.67775178148283,2.60333704209613,1.14630775820474,2.27106291784439,0.0231431694059417,0.0438351028330426,"RNF128"
"LOC100288432",13.2830641727251,2.60065794362666,0.77360338980465,3.36174579623207,0.000774513896687036,0.0020994727065241,"LOC100288432"
"GATS",4.41553296004395,2.59812418243856,1.4173524716613,1.83308262015676,0.0667902853097678,0.109894951565152,"GATS"
"C1orf54",64.3761154173973,2.59680318105643,0.464532767431435,5.59013994947023,2.26886674875543e-08,1.29451567734368e-07,"C1orf54"
"TAX1BP1",101.331609474187,2.59378859954319,0.353871994966084,7.32973684394491,2.30605097888467e-13,2.34121217791389e-12,"TAX1BP1"
"ZC3H6",52.9716039581419,2.59313604477049,0.415241893120656,6.24488060509109,4.24123962511465e-10,3.03902905707986e-09,"ZC3H6"
"ITGA8",43.8161145780173,2.58912935698668,0.479830809628731,5.39592144779119,6.81727693955954e-08,3.62988824880503e-07,"ITGA8"
"NAALADL2",83.6792469993588,2.58909671923985,0.391716858207491,6.60961269598568,3.85326791348613e-11,3.08606575438384e-10,"NAALADL2"
"ACTA2",6033.00685272527,2.58900679481728,0.796675038467208,3.24976517376331,0.00115500339594174,0.00301529353710087,"ACTA2"
"MYH2",17.6790343128286,2.58803779304433,0.845360116363924,3.06146190593428,0.00220259017200876,0.00540627917121679,"MYH2"
"FNDC5",4.43278505841081,2.58729502618723,1.36658407207843,1.89325712120458,0.0583236844183098,0.097619452005402,"FNDC5"
"ADAM23",109.799528633424,2.58695035807189,0.345537432188218,7.4867441761353,7.06031292147715e-14,7.4962677821078e-13,"ADAM23"
"CASP10",37.3271263383679,2.58424594162097,0.550738411120403,4.69232922461985,2.7011198678703e-06,1.14619045783052e-05,"CASP10"
"STK38L",269.870044773841,2.57968952992433,0.660673972397161,3.90463320442955,9.43684033614258e-05,0.000307471023758024,"STK38L"
"PFKFB2",63.4282270121754,2.57763835058989,0.46275412265279,5.57021153223505,2.54430242293891e-08,1.43920369319246e-07,"PFKFB2"
"RINT1",104.37124161205,2.56968432796435,0.333492156600248,7.70538160225636,1.30452875681311e-14,1.48185943537082e-13,"RINT1"
"TGFBR2",425.015811484221,2.56534923463645,0.222680979226019,11.5202889961816,1.04260721736059e-30,3.24660625545271e-29,"TGFBR2"
"SAMD9L",32.4680658804858,2.56239698909671,0.542902392890275,4.71981155849241,2.3606322645856e-06,1.00987256813711e-05,"SAMD9L"
"RAET1E",4.27599522017356,2.56115718957602,1.34961038134374,1.89770116248365,0.0577354593570888,0.0967124956820604,"RAET1E"
"AARD",27.8655755589457,2.56112643740925,0.92031464242924,2.78288133137702,0.00538785087142873,0.0120051828423896,"AARD"
"LOC100130691",8.5924199436105,2.55888796812371,0.976877253508297,2.61945700847663,0.00880698728958083,0.0186699181864476,"LOC100130691"
"LYPD6",94.6602368240411,2.55625917832612,0.485403757723342,5.2662533770146,1.392360804582e-07,7.11120871144735e-07,"LYPD6"
"ZNF285",12.897187558176,2.55516601918165,0.80732296667832,3.16498616370932,0.00155090326025337,0.00394437363101415,"ZNF285"
"ZNF699",61.9351894791351,2.55070115856339,0.572308552039796,4.45686360875143,8.31674795188774e-06,3.25036062634189e-05,"ZNF699"
"TSTD3",32.1501161843682,2.54950075951986,0.591099505506105,4.31314987708703,1.60944931854957e-05,5.98724712321055e-05,"TSTD3"
"ZNF610",21.3384729709221,2.54590392337756,0.853919184529805,2.98143427329064,0.00286901625110697,0.00685257497259245,"ZNF610"
"ROR1",252.065394492925,2.54515473714433,0.425051160816121,5.98787857032903,2.12595684510673e-09,1.40659237775085e-08,"ROR1"
"ANKRA2",157.946989034936,2.54499558802089,0.270380162881082,9.41265646452112,4.83753190171919e-21,8.9447894159115e-20,"ANKRA2"
"CTSO",72.6793570213147,2.54369788827516,0.355796088769382,7.14931380238955,8.72127563076463e-13,8.34017787210937e-12,"CTSO"
"SNORA63",11161.7649478914,2.54104003045583,0.148987575399152,17.0553821259803,3.18781402608864e-65,3.11758249832637e-63,"SNORA63"
"PRKCZ",34.1511692317618,2.54012028404121,0.754423236868845,3.36696983855337,0.000759989999255204,0.0020632302777438,"PRKCZ"
"ARRDC3",214.650673319219,2.53990013576801,0.396966878249851,6.39826714754119,1.5715016454666e-10,1.17235146590887e-09,"ARRDC3"
"LBH",582.833583447133,2.53888932296353,0.497483128538246,5.10346819282805,3.33484584681185e-07,1.61366835370664e-06,"LBH"
"DOK5",114.344228298965,2.53346419366774,1.35801823993707,1.86555976875917,0.0621029827243649,0.103086321222584,"DOK5"
"RASA4CP",76.600563143205,2.5333586412272,0.88620373229054,2.85866392672407,0.00425429235122763,0.0097590675559222,"RASA4CP"
"TMEM132B",29.6292954062191,2.53289974793034,0.571473680502473,4.43222467516485,9.32657571935e-06,3.61231667248835e-05,"TMEM132B"
"ZNF521",122.788377187358,2.53245705150311,0.458180410128921,5.52720499505977,3.2537269983101e-08,1.81264595304165e-07,"ZNF521"
"BCORL1",6.29113330348165,2.53198098168277,1.21510412819835,2.0837563817983,0.0371823327584835,0.0662748741948877,"BCORL1"
"RDH10",1522.59684728628,2.52842738427299,0.375911397280811,6.72612589711991,1.74239822247171e-11,1.44445966549012e-10,"RDH10"
"TGFBR1",1075.00435662219,2.52381920260682,0.462462084260249,5.4573537777565,4.83282843939117e-08,2.62803416178535e-07,"TGFBR1"
"TERF1",59.1142716807867,2.52211857107597,0.420061499606897,6.00416504115759,1.92319000487212e-09,1.27783930366185e-08,"TERF1"
"DNER",38.0393890611432,2.5211897088374,1.28836605498228,1.95688927000803,0.0503604883636615,0.0860061156438879,"DNER"
"FAM43A",197.491159271256,2.52034675932866,0.258358581831768,9.75522756573185,1.75207282974234e-22,3.6236304602573e-21,"FAM43A"
"ERO1L",1113.06538724452,2.518327617325,0.366400051798987,6.87316392276766,6.2793338240031e-12,5.45487167306529e-11,"ERO1L"
"IER3",1924.73951385298,2.51811971172835,0.212486339647799,11.8507369269111,2.1330667810241e-32,7.23624118288879e-31,"IER3"
"PSD3",171.2508923326,2.51405436359197,0.262788154289143,9.5668481343561,1.10214431673152e-21,2.14566758271308e-20,"PSD3"
"EFEMP1",4270.66489484888,2.51326726774222,0.745890027208985,3.36948769397885,0.000753080538022189,0.00204713619434566,"EFEMP1"
